status,local_id,local_brand,local_model,remote_brand,remote_model,category,detail_url
"matched","chungho-로얄스위트-프라임-매트리스-ss","청호나이스","로얄스위트 프라임 매트리스 SS","청호나이스","듀얼 드림 온열 매트리스 슈퍼싱글(SS)","매트리스","https://rentre.kr/product/1600008648/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-멜로우-드림-매트리스-ss","청호나이스","멜로우 드림 매트리스 SS","청호나이스","듀얼 드림 온열 매트리스 슈퍼싱글(SS)","매트리스","https://rentre.kr/product/1600008648/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-스프링에어-파운데이션-ss","청호나이스","스프링에어 파운데이션 SS","청호나이스","듀얼 드림 온열 매트리스 슈퍼싱글(SS)","매트리스","https://rentre.kr/product/1600008648/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-온리-드림-매트리스-ss","청호나이스","온리 드림 매트리스 SS","청호나이스","듀얼 드림 온열 매트리스 슈퍼싱글(SS)","매트리스","https://rentre.kr/product/1600008648/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-클린핏-ss","청호나이스","클린핏 SS","청호나이스","듀얼 드림 온열 매트리스 슈퍼싱글(SS)","매트리스","https://rentre.kr/product/1600008648/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-파운데이션-그레이-웜베이지-샌드베이지-ss","청호나이스","파운데이션(그레이,웜베이지,샌드베이지) SS","청호나이스","듀얼 드림 온열 매트리스 슈퍼싱글(SS)","매트리스","https://rentre.kr/product/1600008648/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%8B%B1%EA%B8%80(SS)"
"matched","chungho-네스티지-매트리스-q","청호나이스","네스티지 매트리스 Q","청호나이스","듀얼 드림 온열 매트리스 퀸(Q)","매트리스","https://rentre.kr/product/1600008649/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-듀얼-드림-매트리스-q","청호나이스","듀얼 드림 매트리스 Q","청호나이스","듀얼 드림 온열 매트리스 퀸(Q)","매트리스","https://rentre.kr/product/1600008649/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-듀얼-드림-온열-매트리스-q","청호나이스","듀얼 드림 온열 매트리스 Q","청호나이스","듀얼 드림 온열 매트리스 퀸(Q)","매트리스","https://rentre.kr/product/1600008649/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-듀얼-코지-매트리스-q","청호나이스","듀얼 코지 매트리스 Q","청호나이스","듀얼 드림 온열 매트리스 퀸(Q)","매트리스","https://rentre.kr/product/1600008649/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-듀얼-코지-온열-매트리스-q","청호나이스","듀얼 코지 온열 매트리스 Q","청호나이스","듀얼 드림 온열 매트리스 퀸(Q)","매트리스","https://rentre.kr/product/1600008649/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-로얄스위트-프라임-매트리스-q","청호나이스","로얄스위트 프라임 매트리스 Q","청호나이스","듀얼 드림 온열 매트리스 퀸(Q)","매트리스","https://rentre.kr/product/1600008649/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-멜로우-드림-매트리스-q","청호나이스","멜로우 드림 매트리스 Q","청호나이스","듀얼 드림 온열 매트리스 퀸(Q)","매트리스","https://rentre.kr/product/1600008649/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-스프링에어-파운데이션-q","청호나이스","스프링에어 파운데이션 Q","청호나이스","듀얼 드림 온열 매트리스 퀸(Q)","매트리스","https://rentre.kr/product/1600008649/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-온리-드림-매트리스-q","청호나이스","온리 드림 매트리스 Q","청호나이스","듀얼 드림 온열 매트리스 퀸(Q)","매트리스","https://rentre.kr/product/1600008649/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-클린핏-q","청호나이스","클린핏 Q","청호나이스","듀얼 드림 온열 매트리스 퀸(Q)","매트리스","https://rentre.kr/product/1600008649/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-파운데이션-그레이-웜베이지-샌드베이지-q","청호나이스","파운데이션(그레이,웜베이지,샌드베이지) Q","청호나이스","듀얼 드림 온열 매트리스 퀸(Q)","매트리스","https://rentre.kr/product/1600008649/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%80%B8(Q)"
"matched","chungho-네스티지-매트리스-k","청호나이스","네스티지 매트리스 K","청호나이스","듀얼 드림 온열 매트리스 킹(K)","매트리스","https://rentre.kr/product/1600008650/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%82%B9(K)"
"matched","chungho-듀얼-드림-매트리스-k","청호나이스","듀얼 드림 매트리스 K","청호나이스","듀얼 드림 온열 매트리스 킹(K)","매트리스","https://rentre.kr/product/1600008650/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%82%B9(K)"
"matched","chungho-듀얼-드림-온열-매트리스-k","청호나이스","듀얼 드림 온열 매트리스 K","청호나이스","듀얼 드림 온열 매트리스 킹(K)","매트리스","https://rentre.kr/product/1600008650/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%82%B9(K)"
"matched","chungho-듀얼-코지-매트리스-k","청호나이스","듀얼 코지 매트리스 K","청호나이스","듀얼 드림 온열 매트리스 킹(K)","매트리스","https://rentre.kr/product/1600008650/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%82%B9(K)"
"matched","chungho-듀얼-코지-온열-매트리스-k","청호나이스","듀얼 코지 온열 매트리스 K","청호나이스","듀얼 드림 온열 매트리스 킹(K)","매트리스","https://rentre.kr/product/1600008650/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%82%B9(K)"
"matched","chungho-로얄스위트-프라임-매트리스-k","청호나이스","로얄스위트 프라임 매트리스 K","청호나이스","듀얼 드림 온열 매트리스 킹(K)","매트리스","https://rentre.kr/product/1600008650/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%82%B9(K)"
"matched","chungho-멜로우-드림-매트리스-k","청호나이스","멜로우 드림 매트리스 K","청호나이스","듀얼 드림 온열 매트리스 킹(K)","매트리스","https://rentre.kr/product/1600008650/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%82%B9(K)"
"matched","chungho-스프링에어-파운데이션-k","청호나이스","스프링에어 파운데이션 K","청호나이스","듀얼 드림 온열 매트리스 킹(K)","매트리스","https://rentre.kr/product/1600008650/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%82%B9(K)"
"matched","chungho-클린핏-k","청호나이스","클린핏 K","청호나이스","듀얼 드림 온열 매트리스 킹(K)","매트리스","https://rentre.kr/product/1600008650/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%82%B9(K)"
"matched","chungho-파운데이션-그레이-웜베이지-샌드베이지-k","청호나이스","파운데이션(그레이,웜베이지,샌드베이지) K","청호나이스","듀얼 드림 온열 매트리스 킹(K)","매트리스","https://rentre.kr/product/1600008650/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%ED%82%B9(K)"
"matched","chungho-네스티지-매트리스-lk","청호나이스","네스티지 매트리스 LK","청호나이스","듀얼 드림 온열 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600008652/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-듀얼-드림-매트리스-lk","청호나이스","듀얼 드림 매트리스 LK","청호나이스","듀얼 드림 온열 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600008652/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-듀얼-드림-온열-매트리스-lk","청호나이스","듀얼 드림 온열 매트리스 LK","청호나이스","듀얼 드림 온열 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600008652/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-듀얼-코지-매트리스-lk","청호나이스","듀얼 코지 매트리스 LK","청호나이스","듀얼 드림 온열 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600008652/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-듀얼-코지-온열-매트리스-lk","청호나이스","듀얼 코지 온열 매트리스 LK","청호나이스","듀얼 드림 온열 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600008652/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-로얄스위트-프라임-매트리스-lk","청호나이스","로얄스위트 프라임 매트리스 LK","청호나이스","듀얼 드림 온열 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600008652/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-멜로우-드림-매트리스-lk","청호나이스","멜로우 드림 매트리스 LK","청호나이스","듀얼 드림 온열 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600008652/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"matched","chungho-파운데이션-그레이-웜베이지-샌드베이지-lk","청호나이스","파운데이션(그레이,웜베이지,샌드베이지) LK","청호나이스","듀얼 드림 온열 매트리스 라지킹(LK)","매트리스","https://rentre.kr/product/1600008652/%EB%93%80%EC%96%BC-%EB%93%9C%EB%A6%BC-%EC%98%A8%EC%97%B4-%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4-%EB%9D%BC%EC%A7%80%ED%82%B9(LK)"
"unmatched_remote","","","","LG","MH21BBY","안마의자","https://rentre.kr/product/1600003624/%ED%9E%90%EB%A7%81%EB%AF%B8-%EC%98%A4%EB%B8%8C%EC%A0%9C%EC%BB%AC%EB%A0%89%EC%85%98-%EC%95%84%EB%A5%B4%ED%85%8CUP-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90-(24%EB%85%84%ED%98%95)"
"matched","coway-mc-c01","코웨이","MC-C01","코웨이","MC-C01","안마의자","https://rentre.kr/product/1522012421/BEREX-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90-%ED%8E%98%EB%B8%94%EC%B2%B4%EC%96%B4"
"unmatched_remote","","","","쿠쿠","CMS-G210NW","안마의자","https://rentre.kr/product/1522012754/%EB%A6%AC%ED%81%B4%EB%9D%BC%EC%9D%B4%EB%84%88-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90-(24%EB%85%84%ED%98%95)"
"matched","coway-mc-b02","코웨이","MC-B02","코웨이","MC-B02","안마의자","https://rentre.kr/product/1600003804/BEREX-%EB%A7%88%EC%9D%B8-%ED%94%8C%EB%9F%AC%EC%8A%A4-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90"
"matched","coway-mc-r01","코웨이","MC-R01","코웨이","MC-R01","안마의자","https://rentre.kr/product/1600003881/BEREX-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90-%ED%8A%B8%EB%A6%AC%ED%94%8C%EC%B2%B4%EC%96%B4"
"unmatched_remote","","","","쿠쿠","CMS-H410WW","안마의자","https://rentre.kr/product/1600001735/%EB%A6%AC%EB%84%A4%EC%9D%B4%EC%B2%98-%EC%86%8C%ED%98%95-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90"
"matched","coway-mc-c02","코웨이","MC-C02","코웨이","MC-C02","안마의자","https://rentre.kr/product/1600006865/BEREX-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90-%ED%8E%98%EB%B8%94%EC%B2%B4%EC%96%B42"
"unmatched_remote","","","","LG","MH65CC","안마의자","https://rentre.kr/product/1522012192/%ED%9E%90%EB%A7%81%EB%AF%B8-%ED%8C%8C%ED%83%80%EC%95%BC-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90-(%EA%B0%84%ED%8E%B8%EC%A1%B0%EC%9E%91%EB%B6%80%2C-%EB%B8%94%EB%A3%A8%ED%88%AC%EC%8A%A4)"
"unmatched_remote","","","","LG","MH20BR","안마의자","https://rentre.kr/product/1600001613/%ED%9E%90%EB%A7%81%EB%AF%B8-%EC%98%A4%EB%B8%8C%EC%A0%9C%EC%BB%AC%EB%A0%89%EC%85%98-%EC%95%84%EB%A5%B4%ED%85%8C-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90-(24%EB%85%84%ED%98%95)"
"unmatched_remote","","","","LG","MX91WR","안마의자","https://rentre.kr/product/1600001984/%ED%95%98%EC%99%80%EC%9D%B4-%ED%9E%90%EB%A7%81%EB%AF%B8-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90"
"matched","coway-mc-b03","코웨이","MC-B03","코웨이","MC-B03","안마의자","https://rentre.kr/product/1600003808/BEREX-%EB%A7%88%EC%9D%B8-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90"
"unmatched_remote","","","","쿠쿠","CMS-E410CP","안마의자","https://rentre.kr/product/1522011603/%EB%A6%AC%EB%84%A4%EC%9D%B4%EC%B2%98-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90-(23%EB%85%84%ED%98%95)"
"matched","chungho-안마의자-mc-700w","청호나이스","안마의자 MC-700W","청호나이스","MC-700W","안마의자","https://rentre.kr/product/1600006329/MC-700W-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90"
"unmatched_remote","","","","청호나이스","MC-300W","안마의자","https://rentre.kr/product/1600003476/%EB%A1%9C%EB%A7%9D-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90"
"unmatched_remote","","","","쿠쿠","CMS-J310GR","안마의자","https://rentre.kr/product/1600006004/%EB%A0%88%EC%8A%A4%ED%8B%B0%EB%85%B8-%EA%B0%80%EA%B5%AC%ED%98%95-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90"
"matched","coway-mc-sc01","코웨이","MC-SC01","코웨이","MC-SC01","안마의자","https://rentre.kr/product/1522010141/BEREX-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90-%EC%8B%9C%EA%B7%B8%EB%8B%88%EC%B2%98"
"unmatched_remote","","","","쿠쿠","CMS-J410BK","안마의자","https://rentre.kr/product/1600006820/%EB%A0%88%EC%8A%A4%ED%8B%B0%EB%85%B8-J%EC%B2%B4%EC%96%B4-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90"
"unmatched_remote","","","","현대큐밍","HUJ20100E0","안마의자","https://rentre.kr/product/1522010228/%EB%A6%AC%ED%94%84%EB%A0%88-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90-%ED%9E%90%EB%A6%AC%EC%95%84"
"unmatched_remote","","","","청호나이스","MC-250W","안마의자","https://rentre.kr/product/1600006330/%EB%93%9C%EB%A6%AC%EB%AF%B8-%EB%AF%B8%EB%8B%88%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90"
"matched","wells-hn877","웰스","HN877","웰스","HN877","안마의자","https://rentre.kr/product/1600007691/%EC%9B%B0%EC%8A%A4-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90-%EC%B5%9C%EA%B3%A0%EA%B8%89%ED%98%95"
"matched","wells-hn877-2","웰스","HN877","웰스","HN877","안마의자","https://rentre.kr/product/1600007691/%EC%9B%B0%EC%8A%A4-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90-%EC%B5%9C%EA%B3%A0%EA%B8%89%ED%98%95"
"unmatched_remote","","","","LG","MH81RR","안마의자","https://rentre.kr/product/1522012749/%ED%9E%90%EB%A7%81%EB%AF%B8-%EC%8B%9C%EB%93%9C%EB%8B%88-%EC%95%88%EB%A7%88%EC%9D%98%EC%9E%90"
"unmatched_local","chungho-wi-15c7500","청호나이스","WI-15C7500","","","",""
"unmatched_local","chungho-wi-60c90511m","청호나이스","WI-60C90511M","","","",""
"unmatched_local","chungho-wi-60c80511m","청호나이스","WI-60C80511M","","","",""
"unmatched_local","chungho-wi-36c80620n","청호나이스","WI-36C80620N","","","",""
"unmatched_local","chungho-wp-46s90510n","청호나이스","WP-46S90510N","","","",""
"unmatched_local","chungho-ah-12h6050","청호나이스","AH-12H6050","","","",""
"unmatched_local","chungho-ad-10h7050","청호나이스","AD-10H7050","","","",""
"unmatched_local","chungho-sf-75a60","청호나이스","SF-75A60","","","",""
"unmatched_local","chungho-가정용-청호-미니-안마의자-드리미-dreamy","청호나이스","[가정용] 청호 미니 안마의자 드리미 (DREAMY)","","","",""
"unmatched_local","chungho-가정용-청호-소형-안마의자-로망-roman","청호나이스","[가정용] 청호 소형 안마의자 로망 (Roman)","","","",""
"unmatched_local","chungho-스프링에어-파운데이션-g-k","청호나이스","스프링에어 파운데이션 (G) K","","","",""
"unmatched_local","chungho-스프링에어-파운데이션-g-q","청호나이스","스프링에어 파운데이션 (G) Q","","","",""
"unmatched_local","chungho-스프링에어-파운데이션-g-ss","청호나이스","스프링에어 파운데이션 (G) SS","","","",""
"unmatched_local","chungho-스프링에어-프레임-fb-패브릭-볼륨헤드-k","청호나이스","스프링에어 프레임 FB (패브릭 볼륨헤드) K","","","",""
"unmatched_local","chungho-스프링에어-프레임-fb-패브릭-볼륨헤드-q","청호나이스","스프링에어 프레임 FB (패브릭 볼륨헤드) Q","","","",""
"unmatched_local","chungho-스프링에어-프레임-fb-패브릭-볼륨헤드-ss","청호나이스","스프링에어 프레임 FB (패브릭 볼륨헤드) SS","","","",""
"unmatched_local","chungho-스프링에어-프레임-fg-쿠션-날개형-k","청호나이스","스프링에어 프레임 FG (쿠션 날개형) K","","","",""
"unmatched_local","chungho-스프링에어-프레임-fg-쿠션-날개형-q","청호나이스","스프링에어 프레임 FG (쿠션 날개형) Q","","","",""
"unmatched_local","chungho-스프링에어-프레임-fg-쿠션-날개형-ss","청호나이스","스프링에어 프레임 FG (쿠션 날개형) SS","","","",""
"unmatched_local","chungho-스프링에어-프레임-ft-미니멀-템바보드-k","청호나이스","스프링에어 프레임 FT (미니멀 템바보드) K","","","",""
"unmatched_local","chungho-스프링에어-프레임-ft-미니멀-템바보드-q","청호나이스","스프링에어 프레임 FT (미니멀 템바보드) Q","","","",""
"unmatched_local","chungho-스프링에어-프레임-ft-미니멀-템바보드-ss","청호나이스","스프링에어 프레임 FT (미니멀 템바보드) SS","","","",""
"unmatched_local","chungho-스프링에어-프레임-fu-수납-쿠션-k","청호나이스","스프링에어 프레임 FU (수납 쿠션) K","","","",""
"unmatched_local","chungho-스프링에어-프레임-fu-수납-쿠션-q","청호나이스","스프링에어 프레임 FU (수납 쿠션) Q","","","",""
"unmatched_local","chungho-스프링에어-프레임-fu-수납-쿠션-ss","청호나이스","스프링에어 프레임 FU (수납 쿠션) SS","","","",""
"unmatched_local","chungho-프레임-fbt-패브릭-템바보드-프레임-k","청호나이스","프레임 FBT (패브릭 템바보드 프레임) K","","","",""
"unmatched_local","chungho-프레임-fbt-패브릭-템바보드-프레임-lk","청호나이스","프레임 FBT (패브릭 템바보드 프레임) LK","","","",""
"unmatched_local","chungho-프레임-fbt-패브릭-템바보드-프레임-q","청호나이스","프레임 FBT (패브릭 템바보드 프레임) Q","","","",""
"unmatched_local","chungho-프레임-fbt-패브릭-템바보드-프레임-s","청호나이스","프레임 FBT (패브릭 템바보드 프레임) S","","","",""
"unmatched_local","chungho-프레임-fbt-패브릭-템바보드-프레임-ss","청호나이스","프레임 FBT (패브릭 템바보드 프레임) SS","","","",""
"unmatched_local","chungho-프레임-fc-쿠션형-헤드보드-k","청호나이스","프레임 FC (쿠션형 헤드보드) K","","","",""
"unmatched_local","chungho-프레임-fc-쿠션형-헤드보드-lk","청호나이스","프레임 FC (쿠션형 헤드보드) LK","","","",""
"unmatched_local","chungho-프레임-fc-쿠션형-헤드보드-q","청호나이스","프레임 FC (쿠션형 헤드보드) Q","","","",""
"unmatched_local","chungho-프레임-fc-쿠션형-헤드보드-s","청호나이스","프레임 FC (쿠션형 헤드보드) S","","","",""
"unmatched_local","chungho-프레임-fc-쿠션형-헤드보드-ss","청호나이스","프레임 FC (쿠션형 헤드보드) SS","","","",""
"unmatched_local","chungho-프레임-fh-호텔식-패브릭-k","청호나이스","프레임 FH (호텔식 패브릭) K","","","",""
"unmatched_local","chungho-프레임-fh-호텔식-패브릭-k-더블-판넬","청호나이스","프레임 FH (호텔식 패브릭) K - 더블 판넬","","","",""
"unmatched_local","chungho-프레임-fh-호텔식-패브릭-k-싱글-판넬","청호나이스","프레임 FH (호텔식 패브릭) K - 싱글 판넬","","","",""
"unmatched_local","chungho-프레임-fh-호텔식-패브릭-lk","청호나이스","프레임 FH (호텔식 패브릭) LK","","","",""
"unmatched_local","chungho-프레임-fh-호텔식-패브릭-lk-더블-판넬","청호나이스","프레임 FH (호텔식 패브릭) LK - 더블 판넬","","","",""
"unmatched_local","chungho-프레임-fh-호텔식-패브릭-lk-싱글-판넬","청호나이스","프레임 FH (호텔식 패브릭) LK - 싱글 판넬","","","",""
"unmatched_local","chungho-프레임-fh-호텔식-패브릭-q","청호나이스","프레임 FH (호텔식 패브릭) Q","","","",""
"unmatched_local","chungho-프레임-fh-호텔식-패브릭-q-더블-판넬","청호나이스","프레임 FH (호텔식 패브릭) Q - 더블 판넬","","","",""
"unmatched_local","chungho-프레임-fh-호텔식-패브릭-q-싱글-판넬","청호나이스","프레임 FH (호텔식 패브릭) Q - 싱글 판넬","","","",""
"unmatched_local","chungho-프레임-fh-호텔식-패브릭-s","청호나이스","프레임 FH (호텔식 패브릭) S","","","",""
"unmatched_local","chungho-프레임-fh-호텔식-패브릭-s-더블-판넬","청호나이스","프레임 FH (호텔식 패브릭) S - 더블 판넬","","","",""
"unmatched_local","chungho-프레임-fh-호텔식-패브릭-s-싱글-판넬","청호나이스","프레임 FH (호텔식 패브릭) S - 싱글 판넬","","","",""
"unmatched_local","chungho-프레임-fh-호텔식-패브릭-ss","청호나이스","프레임 FH (호텔식 패브릭) SS","","","",""
"unmatched_local","chungho-프레임-fh-호텔식-패브릭-ss-더블-판넬","청호나이스","프레임 FH (호텔식 패브릭) SS - 더블 판넬","","","",""
"unmatched_local","chungho-프레임-fh-호텔식-패브릭-ss-싱글-판넬","청호나이스","프레임 FH (호텔식 패브릭) SS - 싱글 판넬","","","",""
"unmatched_local","chungho-프레임-fs-미니멀-프레임-k","청호나이스","프레임 FS (미니멀 프레임) K","","","",""
"unmatched_local","chungho-프레임-fs-미니멀-프레임-k-더블-판넬","청호나이스","프레임 FS (미니멀 프레임) K - 더블 판넬","","","",""
"unmatched_local","chungho-프레임-fs-미니멀-프레임-k-싱글-판넬","청호나이스","프레임 FS (미니멀 프레임) K - 싱글 판넬","","","",""
"unmatched_local","chungho-프레임-fs-미니멀-프레임-lk","청호나이스","프레임 FS (미니멀 프레임) LK","","","",""
